11/05/2011 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 00:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 00:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 00:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 00:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 00:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 01:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 01:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 01:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 01:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 01:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 02:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 02:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 02:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 02:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 02:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 03:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 03:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 03:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 03:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 03:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 04:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 04:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 04:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 04:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 04:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 05:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 05:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 05:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 05:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 05:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 06:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 06:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 06:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 06:40,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 06:50,0,0,0,0,0,0,0,0,0,0.003,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0
11/05/2011 07:00,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.004,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0
11/05/2011 07:10,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.007,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0
11/05/2011 07:20,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.008,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0
11/05/2011 07:30,0.002,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.011,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0
11/05/2011 07:40,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.012,0.003,0.003,0.003,0.003,0.003,0,0,0,0,0,0
11/05/2011 07:50,0.003,0.002,0.003,0.003,0.003,0.004,0.004,0.003,0.001,0.022,0.007,0.007,0.006,0.006,0.006,0,0,0,0,0,0
11/05/2011 08:00,0.004,0.003,0.004,0.004,0.004,0.005,0.005,0.004,0.002,0.029,0.008,0.008,0.008,0.008,0.007,0,0,0,0,0,0
11/05/2011 08:10,0.005,0.004,0.005,0.005,0.005,0.005,0.006,0.004,0.002,0.033,0.01,0.01,0.01,0.009,0.009,0,0,0,0,0,0
11/05/2011 08:20,0.006,0.004,0.006,0.006,0.005,0.006,0.007,0.005,0.002,0.038,0.011,0.011,0.011,0.01,0.01,0,0,0,0,0,0
11/05/2011 08:30,0.007,0.005,0.007,0.007,0.006,0.007,0.008,0.006,0.002,0.044,0.013,0.013,0.013,0.012,0.011,0,0,0,0,0,0
11/05/2011 08:40,0.008,0.006,0.008,0.008,0.007,0.009,0.009,0.007,0.002,0.051,0.015,0.015,0.015,0.014,0.013,0,0,0,0,0,0
11/05/2011 08:50,0.009,0.007,0.01,0.01,0.009,0.01,0.011,0.008,0.003,0.06,0.019,0.019,0.018,0.017,0.016,0,0,0,0,0,0
11/05/2011 09:00,0.011,0.008,0.011,0.011,0.01,0.012,0.012,0.01,0.003,0.07,0.021,0.021,0.02,0.019,0.018,0,0,0,0,0,0
11/05/2011 09:10,0.012,0.009,0.012,0.012,0.011,0.013,0.013,0.011,0.004,0.075,0.023,0.023,0.022,0.021,0.02,0,0,0,0,0,0
11/05/2011 09:20,0.012,0.01,0.012,0.012,0.011,0.013,0.014,0.011,0.004,0.077,0.023,0.023,0.023,0.022,0.02,0,0,0,0,0,0
11/05/2011 09:30,0.013,0.01,0.013,0.014,0.012,0.015,0.015,0.012,0.004,0.084,0.025,0.025,0.025,0.024,0.022,0,0,0,0,0,0
11/05/2011 09:40,0.014,0.011,0.014,0.015,0.013,0.016,0.016,0.013,0.005,0.09,0.027,0.027,0.026,0.025,0.023,0,0,0,0,0,0
11/05/2011 09:50,0.016,0.013,0.017,0.017,0.015,0.018,0.018,0.014,0.005,0.102,0.03,0.03,0.029,0.028,0.026,0,0,0,0,0,0
11/05/2011 10:00,0.017,0.013,0.017,0.017,0.016,0.019,0.019,0.015,0.005,0.105,0.032,0.032,0.031,0.029,0.028,0,0,0,0,0,0
11/05/2011 10:10,0.018,0.014,0.018,0.019,0.017,0.02,0.02,0.016,0.006,0.113,0.033,0.033,0.032,0.031,0.029,0,0,0,0,0,0
11/05/2011 10:20,0.018,0.015,0.019,0.019,0.018,0.021,0.021,0.016,0.006,0.116,0.033,0.034,0.032,0.031,0.029,0,0,0,0,0,0
11/05/2011 10:30,0.02,0.016,0.021,0.021,0.019,0.022,0.023,0.018,0.007,0.125,0.037,0.037,0.035,0.034,0.032,0,0,0,0,0,0
11/05/2011 10:40,0.02,0.016,0.021,0.021,0.019,0.022,0.023,0.018,0.007,0.126,0.037,0.037,0.036,0.034,0.032,0,0,0,0,0,0
11/05/2011 10:50,0.021,0.017,0.022,0.022,0.02,0.024,0.024,0.019,0.007,0.133,0.04,0.04,0.038,0.036,0.034,0,0,0,0,0,0
11/05/2011 11:00,0.025,0.02,0.026,0.026,0.024,0.028,0.028,0.022,0.008,0.156,0.045,0.045,0.044,0.041,0.039,0,0,0,0,0,0
11/05/2011 11:10,0.033,0.026,0.034,0.034,0.031,0.037,0.037,0.029,0.011,0.201,0.059,0.058,0.056,0.053,0.051,0,0,0,0,0,0
11/05/2011 11:20,0.045,0.037,0.047,0.048,0.043,0.051,0.052,0.042,0.015,0.273,0.077,0.074,0.073,0.068,0.067,0,0,0,0,0,0
11/05/2011 11:30,0.058,0.046,0.06,0.061,0.055,0.064,0.065,0.053,0.02,0.34,0.086,0.082,0.082,0.078,0.076,0.005,0,0,0,0,0
11/05/2011 11:40,0.058,0.046,0.06,0.061,0.055,0.064,0.065,0.054,0.019,0.336,0.075,0.07,0.071,0.068,0.067,0.003,0,0,0,0,0
11/05/2011 11:50,0.039,0.032,0.042,0.043,0.04,0.047,0.048,0.04,0.014,0.252,0.058,0.052,0.053,0.049,0.049,0,0,0,0,0,0
11/05/2011 12:00,0.052,0.041,0.053,0.054,0.049,0.057,0.058,0.048,0.017,0.294,0.067,0.06,0.062,0.057,0.058,0,0,0,0,0,0
11/05/2011 12:10,0.063,0.05,0.064,0.065,0.058,0.068,0.069,0.057,0.021,0.35,0.076,0.068,0.07,0.066,0.068,0,0,0,0,0,0
11/05/2011 12:20,0.075,0.059,0.075,0.077,0.069,0.081,0.082,0.068,0.025,0.415,0.09,0.081,0.084,0.079,0.081,0,0,0,0,0,0
11/05/2011 12:30,0.074,0.058,0.074,0.076,0.068,0.08,0.081,0.067,0.024,0.404,0.088,0.079,0.082,0.077,0.079,0,0,0,0,0,0
11/05/2011 12:40,0.066,0.052,0.067,0.068,0.061,0.072,0.073,0.06,0.022,0.356,0.082,0.072,0.076,0.07,0.073,0,0,0,0,0,0
11/05/2011 12:50,0.061,0.05,0.065,0.065,0.059,0.069,0.07,0.058,0.021,0.339,0.083,0.072,0.077,0.069,0.072,0,0,0,0,0,0
11/05/2011 13:00,0.051,0.045,0.058,0.059,0.054,0.062,0.063,0.053,0.019,0.301,0.08,0.068,0.074,0.064,0.068,0,0,0,0,0,0
11/05/2011 13:10,0.045,0.044,0.057,0.058,0.052,0.061,0.062,0.052,0.018,0.291,0.082,0.07,0.076,0.065,0.07,0,0,0,0,0,0
11/05/2011 13:20,0.036,0.039,0.051,0.051,0.046,0.054,0.055,0.046,0.016,0.255,0.077,0.067,0.073,0.06,0.066,0,0,0,0,0,0
11/05/2011 13:30,0.029,0.032,0.042,0.042,0.038,0.045,0.045,0.038,0.013,0.21,0.071,0.062,0.067,0.055,0.061,0,0,0,0,0,0
11/05/2011 13:40,0.021,0.031,0.04,0.04,0.037,0.043,0.044,0.037,0.013,0.201,0.072,0.063,0.067,0.055,0.061,0,0,0,0,0,0
11/05/2011 13:50,0.015,0.027,0.036,0.036,0.033,0.038,0.039,0.032,0.012,0.178,0.069,0.06,0.065,0.053,0.059,0,0,0,0,0,0
11/05/2011 14:00,0.011,0.019,0.024,0.024,0.022,0.026,0.027,0.022,0.008,0.116,0.061,0.049,0.054,0.042,0.048,0,0,0,0,0,0
11/05/2011 14:10,0.013,0.016,0.021,0.02,0.019,0.022,0.022,0.019,0.006,0.1,0.068,0.047,0.056,0.04,0.046,0,0,0,0,0,0
11/05/2011 14:20,0.023,0.02,0.027,0.026,0.024,0.028,0.029,0.024,0.008,0.125,0.115,0.058,0.086,0.05,0.058,0,0,0,0,0,0
11/05/2011 14:30,0.017,0.014,0.018,0.018,0.017,0.019,0.019,0.016,0.005,0.082,0.109,0.05,0.086,0.04,0.052,0,0,0,0,0,0
11/05/2011 14:40,0.011,0.009,0.012,0.012,0.011,0.011,0.013,0.011,0.003,0.062,0.09,0.043,0.076,0.033,0.044,0,0,0,0,0,0
11/05/2011 14:50,0.009,0.008,0.01,0.01,0.007,0.009,0.009,0.007,0.002,0.052,0.092,0.048,0.081,0.033,0.036,0,0,0,0,0,0
11/05/2011 15:00,0.009,0.01,0.013,0.012,0.008,0.011,0.01,0.007,0.002,0.065,0.15,0.08,0.133,0.046,0.044,0,0,0,0,0,0
11/05/2011 15:10,0.007,0.009,0.011,0.007,0.007,0.008,0.011,0.006,0.002,0.056,0.143,0.072,0.13,0.053,0.043,0,0,0,0,0,0
11/05/2011 15:20,0.007,0.009,0.013,0.008,0.009,0.008,0.009,0.007,0.002,0.067,0.205,0.089,0.187,0.084,0.063,0,0,0,0,0,0
11/05/2011 15:30,0.004,0.003,0.004,0.004,0.004,0.005,0.005,0.004,0.001,0.027,0.033,0.029,0.032,0.024,0.029,0,0,0,0,0,0
11/05/2011 15:40,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.003,0.001,0.022,0.024,0.022,0.026,0.023,0.03,0,0,0,0,0,0
11/05/2011 15:50,0.002,0.002,0.003,0.003,0.002,0.003,0.003,0.002,0.001,0.017,0.018,0.016,0.016,0.014,0.016,0,0,0,0,0,0
11/05/2011 16:00,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.013,0.013,0.012,0.012,0.011,0.012,0,0,0,0,0,0
11/05/2011 16:10,0.001,0.001,0.002,0.002,0.001,0.002,0.002,0.001,0,0.009,0.009,0.009,0.009,0.008,0.008,0,0,0,0,0,0
11/05/2011 16:20,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.006,0.006,0.005,0.005,0.005,0.005,0,0,0,0,0,0
11/05/2011 16:30,0,0,0,0,0,0,0,0,0,0.002,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0
11/05/2011 16:40,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0
11/05/2011 16:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 17:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 17:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 17:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 17:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 17:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 18:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0
11/05/2011 18:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0
11/05/2011 18:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0
11/05/2011 18:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0
11/05/2011 18:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0
11/05/2011 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0
11/05/2011 19:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0,0,0,0,0
11/05/2011 19:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0,0,0,0
11/05/2011 19:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0
11/05/2011 19:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0
11/05/2011 19:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0
11/05/2011 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0
11/05/2011 20:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0
11/05/2011 20:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 20:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 20:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 20:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 21:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 21:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 21:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 21:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 21:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 22:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 22:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 22:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 22:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 22:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 23:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 23:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 23:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 23:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 23:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/06/2011 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/06/2011 00:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/06/2011 00:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/06/2011 00:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/06/2011 00:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/06/2011 00:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/06/2011 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/06/2011 01:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/06/2011 01:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/06/2011 01:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/06/2011 01:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/06/2011 01:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/06/2011 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/06/2011 02:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/06/2011 02:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/06/2011 02:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/06/2011 02:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0
11/06/2011 02:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0
11/06/2011 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0
11/06/2011 03:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0
11/06/2011 03:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0
11/06/2011 03:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0
11/06/2011 03:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0
11/06/2011 03:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0
11/06/2011 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0
11/06/2011 04:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0
11/06/2011 04:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0
11/06/2011 04:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0,0,0,0,0
11/06/2011 04:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0
11/06/2011 04:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0,0,0,0
11/06/2011 05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0
11/06/2011 05:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0
11/06/2011 05:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0,0,0,0
11/06/2011 05:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0,0
11/06/2011 05:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0,0,0,0,0
11/06/2011 05:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0
11/06/2011 06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0
11/06/2011 06:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0
11/06/2011 06:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0
11/06/2011 06:30,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.023,0,0,0,0,0
11/06/2011 06:40,0.001,0,0,0.001,0,0.001,0.001,0.001,0,0.003,0.001,0,0,0.001,0.001,0.023,0,0,0,0,0
11/06/2011 06:50,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.006,0.002,0.001,0.001,0.002,0.001,0.022,0,0,0,0,0
11/06/2011 07:00,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.013,0.005,0.002,0.002,0.004,0.002,0.023,0,0,0,0,0
11/06/2011 07:10,0.003,0.003,0.002,0.004,0.003,0.004,0.004,0.003,0.001,0.023,0.008,0.003,0.002,0.007,0.004,0.023,0,0,0,0,0
11/06/2011 07:20,0.004,0.003,0.003,0.005,0.004,0.005,0.005,0.004,0.002,0.03,0.01,0.003,0.003,0.008,0.005,0.023,0,0,0,0,0
11/06/2011 07:30,0.005,0.004,0.004,0.006,0.004,0.006,0.006,0.005,0.002,0.034,0.012,0.004,0.004,0.01,0.006,0.022,0,0,0,0,0
11/06/2011 07:40,0.007,0.006,0.005,0.008,0.006,0.008,0.008,0.006,0.002,0.046,0.015,0.006,0.005,0.013,0.008,0.023,0,0,0,0,0
11/06/2011 07:50,0.008,0.006,0.006,0.008,0.007,0.009,0.009,0.007,0.003,0.051,0.017,0.006,0.006,0.014,0.009,0.023,0,0,0,0,0
11/06/2011 08:00,0.009,0.007,0.007,0.009,0.007,0.01,0.01,0.008,0.003,0.057,0.019,0.007,0.006,0.016,0.01,0.023,0,0,0,0,0
11/06/2011 08:10,0.01,0.008,0.008,0.011,0.009,0.011,0.011,0.009,0.003,0.064,0.021,0.008,0.007,0.018,0.011,0.023,0,0,0,0,0
11/06/2011 08:20,0.012,0.009,0.009,0.012,0.01,0.013,0.013,0.011,0.004,0.073,0.024,0.009,0.008,0.022,0.013,0.024,0,0,0,0,0
11/06/2011 08:30,0.013,0.011,0.01,0.015,0.01,0.014,0.014,0.013,0.004,0.08,0.026,0.01,0.009,0.023,0.014,0.024,0,0,0,0,0
11/06/2011 08:40,0.013,0.012,0.01,0.017,0.011,0.015,0.015,0.014,0.004,0.083,0.027,0.01,0.009,0.024,0.015,0.025,0,0,0,0,0
11/06/2011 08:50,0.016,0.013,0.011,0.019,0.012,0.016,0.016,0.014,0.005,0.087,0.03,0.011,0.01,0.027,0.016,0.025,0,0,0,0,0
